    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE
     265           265     0.5219   1.000E+00   0.1020   0.0149   9.168E-16   7.81140612E-02   2.69645035E-03
     266           266     0.5466   1.000E+00   0.1019   0.0149   7.719E-16   7.81143546E-02   2.69648030E-03
     267           267     0.5211   1.000E+00   0.1019   0.0150   1.091E-15   7.81146481E-02   2.69651025E-03
     268           268     0.5231   1.000E+00   0.1018   0.0150   8.877E-16   7.81149417E-02   2.69654022E-03
     269           269     0.5188   1.000E+00   0.1019   0.0150   9.673E-16   7.81152354E-02   2.69657020E-03
     270           270     0.5168   1.000E+00   0.1019   0.0150   8.984E-16   7.81155292E-02   2.69660019E-03
     271           271     0.5203   1.000E+00   0.1019   0.0150   1.039E-15   7.81158231E-02   2.69663019E-03
     272           272     0.5179   1.000E+00   0.1019   0.0151   9.601E-16   7.81161170E-02   2.69666019E-03
     273           273     0.5178   1.000E+00   0.1019   0.0151   8.291E-16   7.81164109E-02   2.69669020E-03
     274           274     0.5648   1.000E+00   0.1019   0.0151   9.437E-16   7.81167049E-02   2.69672022E-03
     275           275     0.5188   1.000E+00   0.1019   0.0151   8.866E-16   7.81169990E-02   2.69675025E-03
     276           276     0.5167   1.000E+00   0.1019   0.0151   8.775E-16   7.81172932E-02   2.69678029E-03
     277           277     0.5241   1.000E+00   0.1019   0.0151   8.055E-16   7.81175876E-02   2.69681034E-03
     278           278     0.5177   1.000E+00   0.1019   0.0151   7.465E-16   7.81178820E-02   2.69684040E-03
     279           279     0.5233   1.000E+00   0.1019   0.0151   9.595E-16   7.81181766E-02   2.69687047E-03
     280           280     0.5228   1.000E+00   0.1019   0.0151   9.033E-16   7.81184714E-02   2.69690056E-03
     281           281     0.5222   1.000E+00   0.1019   0.0151   9.440E-16   7.81187662E-02   2.69693065E-03
     282           282     0.5183   1.000E+00   0.1019   0.0151   9.050E-16   7.81190611E-02   2.69696075E-03
     283           283     0.5545   1.000E+00   0.1020   0.0151   9.872E-16   7.81193560E-02   2.69699086E-03
     284           284     0.5195   1.000E+00   0.1021   0.0151   9.135E-16   7.81196509E-02   2.69702098E-03
     285           285     0.5189   1.000E+00   0.1021   0.0151   8.639E-16   7.81199460E-02   2.69705110E-03
     286           286     0.5199   1.000E+00   0.1022   0.0151   8.344E-16   7.81202411E-02   2.69708123E-03
     287           287     0.5242   1.000E+00   0.1022   0.0151   9.492E-16   7.81205363E-02   2.69711137E-03
     288           288     0.5188   1.000E+00   0.1022   0.0152   8.008E-16   7.81208316E-02   2.69714153E-03
     289           289     0.5251   1.000E+00   0.1022   0.0152   7.753E-16   7.81211271E-02   2.69717169E-03
     290           290     0.5219   1.000E+00   0.1023   0.0152   8.901E-16   7.81214226E-02   2.69720186E-03
     291           291     0.5194   1.000E+00   0.1023   0.0152   8.095E-16   7.81217183E-02   2.69723205E-03
     292           292     0.5237   1.000E+00   0.1023   0.0152   9.526E-16   7.81220141E-02   2.69726224E-03
     293           293     0.5658   1.000E+00   0.1022   0.0152   7.646E-16   7.81223100E-02   2.69729244E-03
     294           294     0.5181   1.000E+00   0.1022   0.0152   8.478E-16   7.81226059E-02   2.69732265E-03
     295           295     0.5166   1.000E+00   0.1022   0.0152   8.784E-16   7.81229019E-02   2.69735287E-03
     296           296     0.5176   1.000E+00   0.1022   0.0152   8.361E-16   7.81231980E-02   2.69738310E-03
     297           297     0.5225   1.000E+00   0.1021   0.0152   8.198E-16   7.81234941E-02   2.69741333E-03
     298           298     0.5169   1.000E+00   0.1021   0.0152   8.617E-16   7.81237903E-02   2.69744357E-03
     299           299     0.5223   1.000E+00   0.1021   0.0152   8.418E-16   7.81240866E-02   2.69747383E-03
     300           300     0.5222   1.000E+00   0.1021   0.0152   9.688E-16   7.81243830E-02   2.69750409E-03
     301           301     0.5209   1.000E+00   0.1021   0.0152   8.365E-16   7.81246795E-02   2.69753437E-03
     302           302     0.5604   1.000E+00   0.1022   0.0152   8.489E-16   7.81249762E-02   2.69756465E-03
     303           303     0.5194   1.000E+00   0.1023   0.0152   8.516E-16   7.81252730E-02   2.69759494E-03
     304           304     0.5221   1.000E+00   0.1023   0.0153   9.641E-16   7.81255698E-02   2.69762523E-03
     305           305     0.5187   1.000E+00   0.1024   0.0153   8.126E-16   7.81258667E-02   2.69765554E-03
     306           306     0.5196   1.000E+00   0.1024   0.0153   9.881E-16   7.81261637E-02   2.69768584E-03
     307           307     0.5204   1.000E+00   0.1025   0.0153   8.426E-16   7.81264607E-02   2.69771615E-03
     308           308     0.5239   1.000E+00   0.1025   0.0154   1.022E-15   7.81267579E-02   2.69774647E-03
     309           309     0.5255   1.000E+00   0.1025   0.0154   7.658E-16   7.81270550E-02   2.69777679E-03
     310           310     0.5195   1.000E+00   0.1025   0.0154   9.261E-16   7.81273523E-02   2.69780713E-03
     311           311     0.5229   1.000E+00   0.1025   0.0154   8.645E-16   7.81276497E-02   2.69783747E-03
     312           312     0.5647   1.000E+00   0.1025   0.0154   9.613E-16   7.81279472E-02   2.69786781E-03
     313           313     0.5181   1.000E+00   0.1026   0.0154   8.418E-16   7.81282448E-02   2.69789816E-03
     314           314     0.5228   1.000E+00   0.1026   0.0154   8.720E-16   7.81285425E-02   2.69792852E-03
     315           315     0.5230   1.000E+00   0.1027   0.0154   8.811E-16   7.81288404E-02   2.69795888E-03
     316           316     0.5214   1.000E+00   0.1027   0.0154   9.584E-16   7.81291382E-02   2.69798924E-03
     317           317     0.5236   1.000E+00   0.1027   0.0155   9.937E-16   7.81294362E-02   2.69801961E-03
     318           318     0.5188   1.000E+00   0.1027   0.0155   9.035E-16   7.81297342E-02   2.69804998E-03
     319           319     0.5192   1.000E+00   0.1027   0.0154   8.803E-16   7.81300323E-02   2.69808035E-03
     320           320     0.5276   1.000E+00   0.1027   0.0154   1.184E-15   7.81303305E-02   2.69811072E-03
     321           321     0.5619   1.000E+00   0.1026   0.0154   8.479E-16   7.81306288E-02   2.69814110E-03
     322           322     0.5186   1.000E+00   0.1025   0.0154   8.862E-16   7.81309271E-02   2.69817149E-03
     323           323     0.5222   1.000E+00   0.1024   0.0154   8.661E-16   7.81312256E-02   2.69820187E-03
     324           324     0.5217   1.000E+00   0.1023   0.0154   9.140E-16   7.81315241E-02   2.69823226E-03
     325           325     0.5232   1.000E+00   0.1022   0.0154   9.018E-16   7.81318228E-02   2.69826266E-03
     326           326     0.5219   1.000E+00   0.1022   0.0154   7.822E-16   7.81321215E-02   2.69829305E-03
     327           327     0.5190   1.000E+00   0.1021   0.0154   9.050E-16   7.81324204E-02   2.69832345E-03
     328           328     0.5294   1.000E+00   0.1021   0.0154   8.729E-16   7.81327193E-02   2.69835384E-03
     329           329     0.5197   1.000E+00   0.1021   0.0154   8.945E-16   7.81330183E-02   2.69838424E-03
     330           330     0.5187   1.000E+00   0.1021   0.0154   9.481E-16   7.81333174E-02   2.69841465E-03
     331           331     0.5684   1.000E+00   0.1021   0.0155   7.678E-16   7.81336165E-02   2.69844505E-03
     332           332     0.5196   1.000E+00   0.1020   0.0155   9.266E-16   7.81339157E-02   2.69847546E-03
     333           333     0.5278   1.000E+00   0.1020   0.0155   8.639E-16   7.81342150E-02   2.69850587E-03
     334           334     0.5256   1.000E+00   0.1019   0.0155   8.772E-16   7.81345144E-02   2.69853629E-03
     335           335     0.5199   1.000E+00   0.1019   0.0155   9.236E-16   7.81348139E-02   2.69856671E-03
     336           336     0.5198   1.000E+00   0.1019   0.0155   8.889E-16   7.81351134E-02   2.69859713E-03
     337           337     0.5199   1.000E+00   0.1019   0.0155   8.864E-16   7.81354131E-02   2.69862756E-03
     338           338     0.5181   1.000E+00   0.1019   0.0155   8.703E-16   7.81357129E-02   2.69865799E-03
     339           339     0.5177   1.000E+00   0.1019   0.0155   7.398E-16   7.81360128E-02   2.69868843E-03
     340           340     0.5627   1.000E+00   0.1020   0.0155   7.928E-16   7.81363127E-02   2.69871887E-03
     341           341     0.5186   1.000E+00   0.1021   0.0154   1.164E-15   7.81366127E-02   2.69874931E-03
     342           342     0.5243   1.000E+00   0.1021   0.0154   8.023E-16   7.81369128E-02   2.69877976E-03
     343           343     0.5174   1.000E+00   0.1021   0.0154   9.287E-16   7.81372129E-02   2.69881021E-03
     344           344     0.5198   1.000E+00   0.1022   0.0154   8.905E-16   7.81375132E-02   2.69884067E-03
     345           345     0.5238   1.000E+00   0.1022   0.0154   9.633E-16   7.81378135E-02   2.69887114E-03
     346           346     0.5230   1.000E+00   0.1022   0.0154   8.149E-16   7.81381139E-02   2.69890161E-03
     347           347     0.5178   1.000E+00   0.1022   0.0153   7.647E-16   7.81384144E-02   2.69893209E-03
     348           348     0.5196   1.000E+00   0.1022   0.0153   1.101E-15   7.81387150E-02   2.69896257E-03
     349           349     0.5191   1.000E+00   0.1021   0.0153   8.530E-16   7.81390156E-02   2.69899306E-03
     350           350     0.5654   1.000E+00   0.1021   0.0153   8.892E-16   7.81393164E-02   2.69902356E-03
     351           351     0.5210   1.000E+00   0.1021   0.0152   8.252E-16   7.81396173E-02   2.69905406E-03
     352           352     0.5252   1.000E+00   0.1021   0.0152   8.401E-16   7.81399182E-02   2.69908457E-03
     353           353     0.5260   1.000E+00   0.1021   0.0152   8.498E-16   7.81402192E-02   2.69911508E-03
     354           354     0.5191   1.000E+00   0.1022   0.0152   9.341E-16   7.81405203E-02   2.69914561E-03
     355           355     0.5158   1.000E+00   0.1022   0.0152   7.633E-16   7.81408214E-02   2.69917614E-03
     356           356     0.5209   1.000E+00   0.1022   0.0152   8.094E-16   7.81411227E-02   2.69920669E-03
     357           357     0.5208   1.000E+00   0.1022   0.0152   8.857E-16   7.81414240E-02   2.69923724E-03
     358           358     0.5183   1.000E+00   0.1022   0.0152   8.087E-16   7.81417254E-02   2.69926780E-03
     359           359     0.5629   1.000E+00   0.1022   0.0152   1.023E-15   7.81420269E-02   2.69929837E-03
     360           360     0.5235   1.000E+00   0.1021   0.0152   8.393E-16   7.81423284E-02   2.69932895E-03
     361           361     0.5233   1.000E+00   0.1021   0.0151   9.247E-16   7.81426301E-02   2.69935954E-03
     362           362     0.5172   1.000E+00   0.1021   0.0151   8.065E-16   7.81429319E-02   2.69939013E-03
     363           363     0.5257   1.000E+00   0.1020   0.0151   8.851E-16   7.81432337E-02   2.69942074E-03
     364           364     0.5168   1.000E+00   0.1020   0.0151   7.598E-16   7.81435356E-02   2.69945135E-03
     365           365     0.5176   1.000E+00   0.1019   0.0151   8.029E-16   7.81438376E-02   2.69948198E-03
     366           366     0.5173   1.000E+00   0.1019   0.0150   8.669E-16   7.81441396E-02   2.69951262E-03
     367           367     0.5196   1.000E+00   0.1018   0.0150   8.653E-16   7.81444418E-02   2.69954327E-03
     368           368     0.5208   1.000E+00   0.1018   0.0150   9.511E-16   7.81447440E-02   2.69957393E-03
     369           369     0.5602   1.000E+00   0.1018   0.0150   8.797E-16   7.81450463E-02   2.69960460E-03
     370           370     0.5225   1.000E+00   0.1018   0.0150   8.695E-16   7.81453487E-02   2.69963528E-03
     371           371     0.5360   1.000E+00   0.1018   0.0150   9.645E-16   7.81456511E-02   2.69966598E-03
     372           372     0.5187   1.000E+00   0.1017   0.0150   1.065E-15   7.81459536E-02   2.69969668E-03
     373           373     0.5229   1.000E+00   0.1017   0.0150   9.428E-16   7.81462563E-02   2.69972739E-03
     374           374     0.5182   1.000E+00   0.1018   0.0150   8.935E-16   7.81465590E-02   2.69975812E-03
     375           375     0.5179   1.000E+00   0.1018   0.0150   9.531E-16   7.81468618E-02   2.69978886E-03
     376           376     0.5181   1.000E+00   0.1019   0.0150   9.193E-16   7.81471646E-02   2.69981961E-03
     377           377     0.5237   1.000E+00   0.1019   0.0150   8.897E-16   7.81474676E-02   2.69985037E-03
     378           378     0.5685   1.000E+00   0.1019   0.0150   8.613E-16   7.81477706E-02   2.69988114E-03
     379           379     0.5253   1.000E+00   0.1020   0.0150   1.055E-15   7.81480737E-02   2.69991192E-03
     380           380     0.5188   1.000E+00   0.1020   0.0150   7.936E-16   7.81483769E-02   2.69994272E-03
     381           381     0.5195   1.000E+00   0.1019   0.0149   8.339E-16   7.81486801E-02   2.69997352E-03
     382           382     0.5189   1.000E+00   0.1019   0.0149   9.277E-16   7.81489834E-02   2.70000434E-03
     383           383     0.5187   1.000E+00   0.1019   0.0150   9.805E-16   7.81492868E-02   2.70003516E-03
     384           384     0.5173   1.000E+00   0.1018   0.0150   8.730E-16   7.81495903E-02   2.70006599E-03
     385           385     0.5218   1.000E+00   0.1018   0.0150   9.829E-16   7.81498939E-02   2.70009682E-03
     386           386     0.5188   1.000E+00   0.1017   0.0150   1.022E-15   7.81501976E-02   2.70012767E-03
     387           387     0.5189   1.000E+00   0.1017   0.0150   8.031E-16   7.81505013E-02   2.70015853E-03
     388           388     0.5592   1.000E+00   0.1017   0.0150   8.953E-16   7.81508051E-02   2.70018939E-03
     389           389     0.5172   1.000E+00   0.1017   0.0150   8.330E-16   7.81511090E-02   2.70022026E-03
     390           390     0.5203   1.000E+00   0.1017   0.0150   8.082E-16   7.81514130E-02   2.70025113E-03
     391           391     0.5239   1.000E+00   0.1018   0.0150   8.241E-16   7.81517170E-02   2.70028201E-03
     392           392     0.5186   1.000E+00   0.1018   0.0150   9.525E-16   7.81520211E-02   2.70031290E-03
     393           393     0.5180   1.000E+00   0.1018   0.0150   9.426E-16   7.81523253E-02   2.70034378E-03
     394           394     0.5182   1.000E+00   0.1018   0.0150   1.022E-15   7.81526295E-02   2.70037468E-03
     395           395     0.5192   1.000E+00   0.1018   0.0149   9.330E-16   7.81529339E-02   2.70040557E-03
     396           396     0.5206   1.000E+00   0.1018   0.0149   9.513E-16   7.81532383E-02   2.70043647E-03
     397           397     0.5676   1.000E+00   0.1018   0.0150   8.269E-16   7.81535428E-02   2.70046737E-03
     398           398     0.5204   1.000E+00   0.1018   0.0150   8.356E-16   7.81538474E-02   2.70049827E-03
     399           399     0.5185   1.000E+00   0.1017   0.0150   9.800E-16   7.81541521E-02   2.70052917E-03
     400           400     0.5181   1.000E+00   0.1017   0.0150   9.056E-16   7.81544568E-02   2.70056008E-03
     401           401     0.5174   1.000E+00   0.1018   0.0150   9.672E-16   7.81547616E-02   2.70059098E-03
     402           402     0.5174   1.000E+00   0.1018   0.0150   8.684E-16   7.81550665E-02   2.70062189E-03
     403           403     0.5173   1.000E+00   0.1018   0.0150   8.448E-16   7.81553714E-02   2.70065279E-03
     404           404     0.5236   1.000E+00   0.1018   0.0150   8.884E-16   7.81556764E-02   2.70068370E-03
     405           405     0.5174   1.000E+00   0.1019   0.0150   8.985E-16   7.81559815E-02   2.70071460E-03
     406           406     0.5237   1.000E+00   0.1019   0.0150   8.741E-16   7.81562867E-02   2.70074551E-03
     407           407     0.5620   1.000E+00   0.1018   0.0150   8.256E-16   7.81565919E-02   2.70077641E-03
     408           408     0.5171   1.000E+00   0.1018   0.0150   8.997E-16   7.81568973E-02   2.70080732E-03
