    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE
   17867         17867     0.0058   1.000E+00   0.1119   0.0038   8.451E-16   7.74628113E-02   2.89577057E-03
   17868         17868     0.0057   1.000E+00   0.1119   0.0038   7.603E-16   7.74624512E-02   2.89576264E-03
   17869         17869     0.0057   1.000E+00   0.1119   0.0038   9.348E-16   7.74620910E-02   2.89575470E-03
   17870         17870     0.0057   1.000E+00   0.1119   0.0038   7.437E-16   7.74617309E-02   2.89574676E-03
   17871         17871     0.0057   1.000E+00   0.1119   0.0038   1.016E-15   7.74613707E-02   2.89573882E-03
   17872         17872     0.0057   1.000E+00   0.1119   0.0038   7.700E-16   7.74610105E-02   2.89573087E-03
   17873         17873     0.0058   1.000E+00   0.1119   0.0038   8.931E-16   7.74606502E-02   2.89572293E-03
   17874         17874     0.0057   1.000E+00   0.1119   0.0038   8.876E-16   7.74602900E-02   2.89571498E-03
   17875         17875     0.0057   1.000E+00   0.1119   0.0038   7.599E-16   7.74599297E-02   2.89570703E-03
   17876         17876     0.0057   1.000E+00   0.1119   0.0038   8.987E-16   7.74595694E-02   2.89569907E-03
   17877         17877     0.0059   1.000E+00   0.1119   0.0038   9.728E-16   7.74592091E-02   2.89569112E-03
   17878         17878     0.0058   1.000E+00   0.1119   0.0038   8.809E-16   7.74588487E-02   2.89568316E-03
   17879         17879     0.0058   1.000E+00   0.1119   0.0038   8.841E-16   7.74584884E-02   2.89567520E-03
   17880         17880     0.0057   1.000E+00   0.1119   0.0038   7.995E-16   7.74581280E-02   2.89566724E-03
   17881         17881     0.0057   1.000E+00   0.1119   0.0038   8.693E-16   7.74577676E-02   2.89565927E-03
   17882         17882     0.0057   1.000E+00   0.1119   0.0038   8.263E-16   7.74574072E-02   2.89565131E-03
   17883         17883     0.0057   1.000E+00   0.1119   0.0038   8.316E-16   7.74570467E-02   2.89564334E-03
   17884         17884     0.0057   1.000E+00   0.1119   0.0038   8.434E-16   7.74566863E-02   2.89563537E-03
   17885         17885     0.0057   1.000E+00   0.1119   0.0038   8.886E-16   7.74563258E-02   2.89562739E-03
   17886         17886     0.0058   1.000E+00   0.1119   0.0038   1.132E-15   7.74559653E-02   2.89561942E-03
   17887         17887     0.0057   1.000E+00   0.1119   0.0038   8.228E-16   7.74556048E-02   2.89561144E-03
   17888         17888     0.0057   1.000E+00   0.1119   0.0038   8.869E-16   7.74552442E-02   2.89560346E-03
   17889         17889     0.0058   1.000E+00   0.1119   0.0038   8.821E-16   7.74548837E-02   2.89559548E-03
   17890         17890     0.0058   1.000E+00   0.1119   0.0038   9.477E-16   7.74545231E-02   2.89558749E-03
   17891         17891     0.0057   1.000E+00   0.1119   0.0038   8.357E-16   7.74541625E-02   2.89557950E-03
   17892         17892     0.0057   1.000E+00   0.1119   0.0038   7.653E-16   7.74538018E-02   2.89557152E-03
   17893         17893     0.0058   1.000E+00   0.1119   0.0038   9.522E-16   7.74534412E-02   2.89556352E-03
   17894         17894     0.0057   1.000E+00   0.1119   0.0038   9.051E-16   7.74530805E-02   2.89555553E-03
   17895         17895     0.0057   1.000E+00   0.1119   0.0038   8.486E-16   7.74527199E-02   2.89554753E-03
   17896         17896     0.0058   1.000E+00   0.1119   0.0038   8.527E-16   7.74523591E-02   2.89553954E-03
   17897         17897     0.0058   1.000E+00   0.1119   0.0038   8.618E-16   7.74519984E-02   2.89553154E-03
   17898         17898     0.0057   1.000E+00   0.1119   0.0038   7.224E-16   7.74516377E-02   2.89552353E-03
   17899         17899     0.0057   1.000E+00   0.1119   0.0038   9.555E-16   7.74512769E-02   2.89551553E-03
   17900         17900     0.0057   1.000E+00   0.1119   0.0038   9.442E-16   7.74509161E-02   2.89550752E-03
   17901         17901     0.0057   1.000E+00   0.1119   0.0038   8.209E-16   7.74505553E-02   2.89549951E-03
   17902         17902     0.0057   1.000E+00   0.1119   0.0038   9.456E-16   7.74501945E-02   2.89549150E-03
   17903         17903     0.0057   1.000E+00   0.1119   0.0038   8.361E-16   7.74498336E-02   2.89548348E-03
   17904         17904     0.0057   1.000E+00   0.1119   0.0038   7.054E-16   7.74494728E-02   2.89547547E-03
   17905         17905     0.0058   1.000E+00   0.1119   0.0038   8.243E-16   7.74491119E-02   2.89546745E-03
   17906         17906     0.0057   1.000E+00   0.1119   0.0038   9.307E-16   7.74487510E-02   2.89545943E-03
   17907         17907     0.0058   1.000E+00   0.1119   0.0038   9.382E-16   7.74483900E-02   2.89545140E-03
   17908         17908     0.0057   1.000E+00   0.1119   0.0038   9.269E-16   7.74480291E-02   2.89544338E-03
   17909         17909     0.0057   1.000E+00   0.1119   0.0038   8.565E-16   7.74476681E-02   2.89543535E-03
   17910         17910     0.0057   1.000E+00   0.1119   0.0038   1.033E-15   7.74473071E-02   2.89542732E-03
   17911         17911     0.0058   1.000E+00   0.1119   0.0038   1.027E-15   7.74469461E-02   2.89541928E-03
   17912         17912     0.0057   1.000E+00   0.1119   0.0038   8.788E-16   7.74465851E-02   2.89541125E-03
   17913         17913     0.0057   1.000E+00   0.1119   0.0038   8.615E-16   7.74462241E-02   2.89540321E-03
   17914         17914     0.0057   1.000E+00   0.1119   0.0038   8.088E-16   7.74458630E-02   2.89539517E-03
   17915         17915     0.0057   1.000E+00   0.1119   0.0038   8.195E-16   7.74455019E-02   2.89538713E-03
   17916         17916     0.0057   1.000E+00   0.1119   0.0038   9.601E-16   7.74451408E-02   2.89537908E-03
   17917         17917     0.0057   1.000E+00   0.1119   0.0038   1.044E-15   7.74447797E-02   2.89537103E-03
   17918         17918     0.0058   1.000E+00   0.1119   0.0038   9.871E-16   7.74444185E-02   2.89536298E-03
   17919         17919     0.0057   1.000E+00   0.1119   0.0038   8.594E-16   7.74440573E-02   2.89535493E-03
   17920         17920     0.0057   1.000E+00   0.1119   0.0038   9.756E-16   7.74436961E-02   2.89534688E-03
   17921         17921     0.0057   1.000E+00   0.1119   0.0038   9.651E-16   7.74433349E-02   2.89533882E-03
   17922         17922     0.0057   1.000E+00   0.1119   0.0038   1.017E-15   7.74429737E-02   2.89533076E-03
   17923         17923     0.0057   1.000E+00   0.1119   0.0038   9.345E-16   7.74426124E-02   2.89532270E-03
   17924         17924     0.0057   1.000E+00   0.1119   0.0038   8.887E-16   7.74422512E-02   2.89531464E-03
   17925         17925     0.0058   1.000E+00   0.1119   0.0038   7.615E-16   7.74418899E-02   2.89530657E-03
   17926         17926     0.0057   1.000E+00   0.1119   0.0038   9.439E-16   7.74415286E-02   2.89529850E-03
   17927         17927     0.0057   1.000E+00   0.1119   0.0038   9.349E-16   7.74411672E-02   2.89529043E-03
   17928         17928     0.0057   1.000E+00   0.1119   0.0038   9.748E-16   7.74408059E-02   2.89528236E-03
   17929         17929     0.0057   1.000E+00   0.1119   0.0038   8.024E-16   7.74404445E-02   2.89527429E-03
   17930         17930     0.0057   1.000E+00   0.1119   0.0038   8.416E-16   7.74400831E-02   2.89526621E-03
   17931         17931     0.0057   1.000E+00   0.1119   0.0038   8.480E-16   7.74397217E-02   2.89525813E-03
   17932         17932     0.0058   1.000E+00   0.1119   0.0038   8.502E-16   7.74393603E-02   2.89525005E-03
   17933         17933     0.0057   1.000E+00   0.1119   0.0038   8.357E-16   7.74389988E-02   2.89524197E-03
   17934         17934     0.0057   1.000E+00   0.1119   0.0038   9.735E-16   7.74386373E-02   2.89523388E-03
   17935         17935     0.0057   1.000E+00   0.1119   0.0038   7.824E-16   7.74382759E-02   2.89522579E-03
   17936         17936     0.0058   1.000E+00   0.1119   0.0038   9.197E-16   7.74379143E-02   2.89521770E-03
   17937         17937     0.0057   1.000E+00   0.1119   0.0038   1.172E-15   7.74375528E-02   2.89520961E-03
   17938         17938     0.0057   1.000E+00   0.1119   0.0038   1.037E-15   7.74371912E-02   2.89520151E-03
   17939         17939     0.0057   1.000E+00   0.1119   0.0038   9.859E-16   7.74368297E-02   2.89519342E-03
   17940         17940     0.0057   1.000E+00   0.1119   0.0038   1.135E-15   7.74364681E-02   2.89518532E-03
   17941         17941     0.0057   1.000E+00   0.1119   0.0038   8.554E-16   7.74361065E-02   2.89517722E-03
   17942         17942     0.0057   1.000E+00   0.1119   0.0038   8.463E-16   7.74357448E-02   2.89516911E-03
   17943         17943     0.0057   1.000E+00   0.1119   0.0038   7.763E-16   7.74353832E-02   2.89516101E-03
   17944         17944     0.0057   1.000E+00   0.1119   0.0038   8.418E-16   7.74350215E-02   2.89515290E-03
   17945         17945     0.0058   1.000E+00   0.1119   0.0038   8.987E-16   7.74346598E-02   2.89514479E-03
   17946         17946     0.0057   1.000E+00   0.1119   0.0038   8.972E-16   7.74342981E-02   2.89513667E-03
   17947         17947     0.0057   1.000E+00   0.1119   0.0038   1.062E-15   7.74339364E-02   2.89512856E-03
   17948         17948     0.0057   1.000E+00   0.1119   0.0038   1.000E-15   7.74335746E-02   2.89512044E-03
   17949         17949     0.0057   1.000E+00   0.1119   0.0038   7.823E-16   7.74332128E-02   2.89511232E-03
   17950         17950     0.0058   1.000E+00   0.1119   0.0038   8.741E-16   7.74328510E-02   2.89510420E-03
   17951         17951     0.0057   1.000E+00   0.1119   0.0038   8.611E-16   7.74324892E-02   2.89509608E-03
   17952         17952     0.0057   1.000E+00   0.1119   0.0038   8.591E-16   7.74321274E-02   2.89508795E-03
   17953         17953     0.0058   1.000E+00   0.1119   0.0038   8.984E-16   7.74317655E-02   2.89507982E-03
   17954         17954     0.0057   1.000E+00   0.1119   0.0038   9.326E-16   7.74314036E-02   2.89507169E-03
   17955         17955     0.0058   1.000E+00   0.1119   0.0038   8.037E-16   7.74310418E-02   2.89506356E-03
   17956         17956     0.0057   1.000E+00   0.1119   0.0038   8.808E-16   7.74306798E-02   2.89505542E-03
   17957         17957     0.0058   1.000E+00   0.1119   0.0038   8.378E-16   7.74303179E-02   2.89504728E-03
   17958         17958     0.0057   1.000E+00   0.1119   0.0038   1.004E-15   7.74299559E-02   2.89503914E-03
   17959         17959     0.0057   1.000E+00   0.1119   0.0038   8.508E-16   7.74295940E-02   2.89503100E-03
   17960         17960     0.0057   1.000E+00   0.1119   0.0038   7.829E-16   7.74292320E-02   2.89502285E-03
   17961         17961     0.0057   1.000E+00   0.1119   0.0038   9.559E-16   7.74288700E-02   2.89501471E-03
   17962         17962     0.0057   1.000E+00   0.1119   0.0038   7.892E-16   7.74285079E-02   2.89500656E-03
   17963         17963     0.0057   1.000E+00   0.1119   0.0038   8.289E-16   7.74281459E-02   2.89499840E-03
   17964         17964     0.0058   1.000E+00   0.1119   0.0038   9.730E-16   7.74277838E-02   2.89499025E-03
   17965         17965     0.0057   1.000E+00   0.1119   0.0038   8.899E-16   7.74274217E-02   2.89498209E-03
   17966         17966     0.0057   1.000E+00   0.1119   0.0038   9.448E-16   7.74270596E-02   2.89497394E-03
   17967         17967     0.0057   1.000E+00   0.1119   0.0038   7.660E-16   7.74266974E-02   2.89496577E-03
   17968         17968     0.0058   1.000E+00   0.1119   0.0038   7.353E-16   7.74263353E-02   2.89495761E-03
   17969         17969     0.0057   1.000E+00   0.1119   0.0038   8.895E-16   7.74259731E-02   2.89494945E-03
   17970         17970     0.0057   1.000E+00   0.1119   0.0038   8.291E-16   7.74256109E-02   2.89494128E-03
   17971         17971     0.0057   1.000E+00   0.1119   0.0038   1.022E-15   7.74252487E-02   2.89493311E-03
   17972         17972     0.0057   1.000E+00   0.1119   0.0038   7.837E-16   7.74248865E-02   2.89492494E-03
   17973         17973     0.0057   1.000E+00   0.1119   0.0038   7.935E-16   7.74245242E-02   2.89491676E-03
   17974         17974     0.0057   1.000E+00   0.1119   0.0038   9.343E-16   7.74241619E-02   2.89490858E-03
   17975         17975     0.0057   1.000E+00   0.1119   0.0038   8.807E-16   7.74237996E-02   2.89490040E-03
   17976         17976     0.0057   1.000E+00   0.1119   0.0038   9.557E-16   7.74234373E-02   2.89489222E-03
   17977         17977     0.0057   1.000E+00   0.1119   0.0038   1.004E-15   7.74230750E-02   2.89488404E-03
   17978         17978     0.0057   1.000E+00   0.1119   0.0038   8.310E-16   7.74227126E-02   2.89487585E-03
   17979         17979     0.0057   1.000E+00   0.1119   0.0038   9.140E-16   7.74223503E-02   2.89486767E-03
   17980         17980     0.0057   1.000E+00   0.1119   0.0038   8.243E-16   7.74219879E-02   2.89485947E-03
   17981         17981     0.0057   1.000E+00   0.1119   0.0038   8.471E-16   7.74216255E-02   2.89485128E-03
   17982         17982     0.0057   1.000E+00   0.1119   0.0038   7.939E-16   7.74212630E-02   2.89484309E-03
   17983         17983     0.0057   1.000E+00   0.1119   0.0038   9.242E-16   7.74209006E-02   2.89483489E-03
   17984         17984     0.0057   1.000E+00   0.1119   0.0038   7.942E-16   7.74205381E-02   2.89482669E-03
   17985         17985     0.0057   1.000E+00   0.1119   0.0038   1.054E-15   7.74201756E-02   2.89481849E-03
   17986         17986     0.0057   1.000E+00   0.1119   0.0038   9.225E-16   7.74198131E-02   2.89481028E-03
   17987         17987     0.0058   1.000E+00   0.1119   0.0038   8.468E-16   7.74194505E-02   2.89480208E-03
   17988         17988     0.0057   1.000E+00   0.1119   0.0038   1.006E-15   7.74190880E-02   2.89479387E-03
   17989         17989     0.0057   1.000E+00   0.1119   0.0038   9.896E-16   7.74187254E-02   2.89478566E-03
   17990         17990     0.0057   1.000E+00   0.1119   0.0038   8.232E-16   7.74183628E-02   2.89477745E-03
   17991         17991     0.0057   1.000E+00   0.1119   0.0038   8.270E-16   7.74180002E-02   2.89476923E-03
   17992         17992     0.0058   1.000E+00   0.1119   0.0038   7.662E-16   7.74176376E-02   2.89476101E-03
   17993         17993     0.0057   1.000E+00   0.1119   0.0038   7.693E-16   7.74172749E-02   2.89475279E-03
   17994         17994     0.0057   1.000E+00   0.1119   0.0038   8.660E-16   7.74169122E-02   2.89474457E-03
   17995         17995     0.0057   1.000E+00   0.1119   0.0038   8.265E-16   7.74165496E-02   2.89473635E-03
   17996         17996     0.0057   1.000E+00   0.1119   0.0038   8.347E-16   7.74161868E-02   2.89472812E-03
   17997         17997     0.0057   1.000E+00   0.1119   0.0038   8.455E-16   7.74158241E-02   2.89471989E-03
   17998         17998     0.0057   1.000E+00   0.1119   0.0038   7.779E-16   7.74154614E-02   2.89471166E-03
   17999         17999     0.0057   1.000E+00   0.1119   0.0038   1.054E-15   7.74150986E-02   2.89470343E-03
   18000         18000     0.1834   1.000E+00   0.1119   0.0038   9.713E-16   7.74147358E-02   2.89469519E-03
   18001         18001     0.0138   1.000E+00   0.1119   0.0038   8.469E-16   7.74143730E-02   2.89468695E-03
   18002         18002     0.0057   1.000E+00   0.1119   0.0038   8.987E-16   7.74140101E-02   2.89467871E-03
   18003         18003     0.0058   1.000E+00   0.1119   0.0038   9.591E-16   7.74136473E-02   2.89467047E-03
   18004         18004     0.0058   1.000E+00   0.1119   0.0038   8.287E-16   7.74132844E-02   2.89466223E-03
   18005         18005     0.0058   1.000E+00   0.1119   0.0038   9.148E-16   7.74129215E-02   2.89465398E-03
   18006         18006     0.0058   1.000E+00   0.1119   0.0038   8.825E-16   7.74125586E-02   2.89464573E-03
   18007         18007     0.0058   1.000E+00   0.1119   0.0038   9.136E-16   7.74121957E-02   2.89463748E-03
   18008         18008     0.0058   1.000E+00   0.1119   0.0038   8.567E-16   7.74118327E-02   2.89462922E-03
   18009         18009     0.0058   1.000E+00   0.1119   0.0038   8.487E-16   7.74114698E-02   2.89462097E-03
   18010         18010     0.0058   1.000E+00   0.1119   0.0038   7.942E-16   7.74111068E-02   2.89461271E-03
   18011         18011     0.0057   1.000E+00   0.1119   0.0038   8.843E-16   7.74107438E-02   2.89460445E-03
   18012         18012     0.0060   1.000E+00   0.1119   0.0038   9.859E-16   7.74103807E-02   2.89459618E-03
   18013         18013     0.0058   1.000E+00   0.1119   0.0038   8.389E-16   7.74100177E-02   2.89458792E-03
   18014         18014     0.0058   1.000E+00   0.1119   0.0038   1.073E-15   7.74096546E-02   2.89457965E-03
   18015         18015     0.0058   1.000E+00   0.1119   0.0038   8.287E-16   7.74092915E-02   2.89457138E-03
   18016         18016     0.0057   1.000E+00   0.1119   0.0038   8.801E-16   7.74089284E-02   2.89456311E-03
   18017         18017     0.0058   1.000E+00   0.1119   0.0038   8.957E-16   7.74085653E-02   2.89455483E-03
   18018         18018     0.0058   1.000E+00   0.1119   0.0038   9.629E-16   7.74082021E-02   2.89454655E-03
   18019         18019     0.0058   1.000E+00   0.1119   0.0038   9.637E-16   7.74078390E-02   2.89453827E-03
   18020         18020     0.0057   1.000E+00   0.1119   0.0038   8.755E-16   7.74074758E-02   2.89452999E-03
   18021         18021     0.0058   1.000E+00   0.1119   0.0038   8.339E-16   7.74071126E-02   2.89452171E-03
   18022         18022     0.0058   1.000E+00   0.1119   0.0038   9.375E-16   7.74067493E-02   2.89451342E-03
   18023         18023     0.0058   1.000E+00   0.1119   0.0038   1.064E-15   7.74063861E-02   2.89450513E-03
   18024         18024     0.0058   1.000E+00   0.1119   0.0038   8.846E-16   7.74060228E-02   2.89449684E-03
   18025         18025     0.0057   1.000E+00   0.1119   0.0038   8.163E-16   7.74056595E-02   2.89448855E-03
   18026         18026     0.0058   1.000E+00   0.1119   0.0038   9.617E-16   7.74052962E-02   2.89448025E-03
   18027         18027     0.0058   1.000E+00   0.1119   0.0038   9.648E-16   7.74049329E-02   2.89447196E-03
   18028         18028     0.0058   1.000E+00   0.1119   0.0038   8.717E-16   7.74045695E-02   2.89446366E-03
   18029         18029     0.0057   1.000E+00   0.1119   0.0038   8.742E-16   7.74042062E-02   2.89445535E-03
   18030         18030     0.0058   1.000E+00   0.1119   0.0038   9.439E-16   7.74038428E-02   2.89444705E-03
   18031         18031     0.0058   1.000E+00   0.1119   0.0038   9.256E-16   7.74034794E-02   2.89443874E-03
   18032         18032     0.0057   1.000E+00   0.1119   0.0038   9.336E-16   7.74031160E-02   2.89443043E-03
   18033         18033     0.0057   1.000E+00   0.1119   0.0038   9.134E-16   7.74027525E-02   2.89442212E-03
   18034         18034     0.0058   1.000E+00   0.1119   0.0038   8.657E-16   7.74023891E-02   2.89441381E-03
   18035         18035     0.0058   1.000E+00   0.1119   0.0038   1.015E-15   7.74020256E-02   2.89440549E-03
   18036         18036     0.0057   1.000E+00   0.1119   0.0038   8.007E-16   7.74016621E-02   2.89439718E-03
   18037         18037     0.0057   1.000E+00   0.1119   0.0038   8.464E-16   7.74012985E-02   2.89438886E-03
   18038         18038     0.0057   1.000E+00   0.1119   0.0038   9.725E-16   7.74009350E-02   2.89438053E-03
   18039         18039     0.0058   1.000E+00   0.1119   0.0038   7.944E-16   7.74005714E-02   2.89437221E-03
   18040         18040     0.0057   1.000E+00   0.1119   0.0038   8.389E-16   7.74002079E-02   2.89436388E-03
   18041         18041     0.0057   1.000E+00   0.1119   0.0038   1.029E-15   7.73998443E-02   2.89435555E-03
   18042         18042     0.0057   1.000E+00   0.1119   0.0038   8.446E-16   7.73994806E-02   2.89434722E-03
   18043         18043     0.0058   1.000E+00   0.1119   0.0038   8.539E-16   7.73991170E-02   2.89433889E-03
   18044         18044     0.0057   1.000E+00   0.1119   0.0038   9.061E-16   7.73987533E-02   2.89433055E-03
   18045         18045     0.0057   1.000E+00   0.1119   0.0038   7.907E-16   7.73983896E-02   2.89432222E-03
   18046         18046     0.0058   1.000E+00   0.1119   0.0038   8.177E-16   7.73980259E-02   2.89431388E-03
   18047         18047     0.0057   1.000E+00   0.1119   0.0038   8.202E-16   7.73976622E-02   2.89430553E-03
   18048         18048     0.0057   1.000E+00   0.1119   0.0038   7.510E-16   7.73972985E-02   2.89429719E-03
   18049         18049     0.0058   1.000E+00   0.1119   0.0038   8.118E-16   7.73969347E-02   2.89428884E-03
   18050         18050     0.0058   1.000E+00   0.1119   0.0038   7.935E-16   7.73965709E-02   2.89428049E-03
   18051         18051     0.0057   1.000E+00   0.1119   0.0038   8.622E-16   7.73962071E-02   2.89427214E-03
   18052         18052     0.0057   1.000E+00   0.1119   0.0038   9.274E-16   7.73958433E-02   2.89426379E-03
   18053         18053     0.0057   1.000E+00   0.1119   0.0038   8.880E-16   7.73954795E-02   2.89425543E-03
   18054         18054     0.0057   1.000E+00   0.1119   0.0038   8.495E-16   7.73951156E-02   2.89424707E-03
   18055         18055     0.0057   1.000E+00   0.1119   0.0038   9.176E-16   7.73947518E-02   2.89423871E-03
   18056         18056     0.0057   1.000E+00   0.1119   0.0038   9.125E-16   7.73943879E-02   2.89423035E-03
   18057         18057     0.0058   1.000E+00   0.1119   0.0038   9.066E-16   7.73940239E-02   2.89422199E-03
   18058         18058     0.0057   1.000E+00   0.1119   0.0038   8.932E-16   7.73936600E-02   2.89421362E-03
   18059         18059     0.0057   1.000E+00   0.1119   0.0038   9.632E-16   7.73932960E-02   2.89420525E-03
   18060         18060     0.0057   1.000E+00   0.1119   0.0038   9.167E-16   7.73929321E-02   2.89419688E-03
   18061         18061     0.0057   1.000E+00   0.1119   0.0038   7.929E-16   7.73925681E-02   2.89418850E-03
   18062         18062     0.0057   1.000E+00   0.1119   0.0038   9.592E-16   7.73922041E-02   2.89418013E-03
   18063         18063     0.0057   1.000E+00   0.1119   0.0038   8.821E-16   7.73918400E-02   2.89417175E-03
   18064         18064     0.0057   1.000E+00   0.1119   0.0038   7.696E-16   7.73914760E-02   2.89416337E-03
   18065         18065     0.0057   1.000E+00   0.1119   0.0038   6.931E-16   7.73911119E-02   2.89415499E-03
   18066         18066     0.0057   1.000E+00   0.1119   0.0038   8.977E-16   7.73907478E-02   2.89414660E-03
   18067         18067     0.0057   1.000E+00   0.1119   0.0038   8.320E-16   7.73903837E-02   2.89413821E-03
   18068         18068     0.0057   1.000E+00   0.1119   0.0038   8.542E-16   7.73900196E-02   2.89412982E-03
   18069         18069     0.0057   1.000E+00   0.1119   0.0038   9.656E-16   7.73896554E-02   2.89412143E-03
   18070         18070     0.0057   1.000E+00   0.1119   0.0038   9.722E-16   7.73892912E-02   2.89411303E-03
   18071         18071     0.0057   1.000E+00   0.1119   0.0038   8.976E-16   7.73889271E-02   2.89410464E-03
   18072         18072     0.0057   1.000E+00   0.1119   0.0038   8.910E-16   7.73885628E-02   2.89409624E-03
   18073         18073     0.0058   1.000E+00   0.1119   0.0038   8.726E-16   7.73881986E-02   2.89408784E-03
   18074         18074     0.0057   1.000E+00   0.1119   0.0038   8.692E-16   7.73878344E-02   2.89407943E-03
   18075         18075     0.0057   1.000E+00   0.1119   0.0038   8.608E-16   7.73874701E-02   2.89407103E-03
   18076         18076     0.0057   1.000E+00   0.1119   0.0038   9.185E-16   7.73871058E-02   2.89406262E-03
   18077         18077     0.0057   1.000E+00   0.1119   0.0038   9.834E-16   7.73867415E-02   2.89405421E-03
   18078         18078     0.0057   1.000E+00   0.1119   0.0038   1.000E-15   7.73863772E-02   2.89404579E-03
   18079         18079     0.0057   1.000E+00   0.1119   0.0038   9.117E-16   7.73860128E-02   2.89403738E-03
   18080         18080     0.0057   1.000E+00   0.1119   0.0038   7.784E-16   7.73856485E-02   2.89402896E-03
   18081         18081     0.0057   1.000E+00   0.1119   0.0038   8.412E-16   7.73852841E-02   2.89402054E-03
   18082         18082     0.0057   1.000E+00   0.1119   0.0038   1.039E-15   7.73849197E-02   2.89401212E-03
   18083         18083     0.0057   1.000E+00   0.1119   0.0038   8.000E-16   7.73845553E-02   2.89400369E-03
   18084         18084     0.0057   1.000E+00   0.1119   0.0038   8.978E-16   7.73841908E-02   2.89399526E-03
   18085         18085     0.0057   1.000E+00   0.1119   0.0038   8.683E-16   7.73838263E-02   2.89398684E-03
   18086         18086     0.0057   1.000E+00   0.1119   0.0038   8.654E-16   7.73834619E-02   2.89397840E-03
   18087         18087     0.0057   1.000E+00   0.1119   0.0038   8.794E-16   7.73830974E-02   2.89396997E-03
   18088         18088     0.0057   1.000E+00   0.1119   0.0038   8.260E-16   7.73827328E-02   2.89396153E-03
   18089         18089     0.0057   1.000E+00   0.1119   0.0038   1.004E-15   7.73823683E-02   2.89395310E-03
   18090         18090     0.0057   1.000E+00   0.1119   0.0038   9.315E-16   7.73820037E-02   2.89394466E-03
   18091         18091     0.0057   1.000E+00   0.1119   0.0038   8.697E-16   7.73816392E-02   2.89393621E-03
   18092         18092     0.0057   1.000E+00   0.1119   0.0038   8.179E-16   7.73812746E-02   2.89392777E-03
   18093         18093     0.0057   1.000E+00   0.1119   0.0038   8.769E-16   7.73809099E-02   2.89391932E-03
   18094         18094     0.0057   1.000E+00   0.1119   0.0038   8.625E-16   7.73805453E-02   2.89391087E-03
   18095         18095     0.0057   1.000E+00   0.1119   0.0038   8.615E-16   7.73801806E-02   2.89390242E-03
   18096         18096     0.0057   1.000E+00   0.1119   0.0038   1.124E-15   7.73798160E-02   2.89389397E-03
   18097         18097     0.0057   1.000E+00   0.1119   0.0038   8.824E-16   7.73794513E-02   2.89388551E-03
   18098         18098     0.0057   1.000E+00   0.1119   0.0038   9.469E-16   7.73790866E-02   2.89387705E-03
   18099         18099     0.0057   1.000E+00   0.1119   0.0038   7.829E-16   7.73787218E-02   2.89386859E-03
   18100         18100     0.0057   1.000E+00   0.1119   0.0038   7.764E-16   7.73783571E-02   2.89386013E-03
   18101         18101     0.0058   1.000E+00   0.1119   0.0038   9.199E-16   7.73779923E-02   2.89385166E-03
   18102         18102     0.0057   1.000E+00   0.1119   0.0038   9.801E-16   7.73776275E-02   2.89384319E-03
   18103         18103     0.0057   1.000E+00   0.1119   0.0038   9.181E-16   7.73772627E-02   2.89383473E-03
   18104         18104     0.0057   1.000E+00   0.1119   0.0038   8.485E-16   7.73768979E-02   2.89382625E-03
   18105         18105     0.0057   1.000E+00   0.1119   0.0038   9.052E-16   7.73765330E-02   2.89381778E-03
   18106         18106     0.0057   1.000E+00   0.1119   0.0038   8.614E-16   7.73761681E-02   2.89380930E-03
   18107         18107     0.0057   1.000E+00   0.1119   0.0038   8.227E-16   7.73758032E-02   2.89380082E-03
   18108         18108     0.0057   1.000E+00   0.1119   0.0038   9.339E-16   7.73754383E-02   2.89379234E-03
   18109         18109     0.0057   1.000E+00   0.1119   0.0038   8.345E-16   7.73750734E-02   2.89378386E-03
   18110         18110     0.0057   1.000E+00   0.1119   0.0038   7.981E-16   7.73747085E-02   2.89377538E-03
   18111         18111     0.0057   1.000E+00   0.1119   0.0038   7.846E-16   7.73743435E-02   2.89376689E-03
   18112         18112     0.0057   1.000E+00   0.1119   0.0038   8.831E-16   7.73739785E-02   2.89375840E-03
   18113         18113     0.0057   1.000E+00   0.1119   0.0038   1.053E-15   7.73736135E-02   2.89374991E-03
   18114         18114     0.0057   1.000E+00   0.1119   0.0038   8.251E-16   7.73732485E-02   2.89374141E-03
   18115         18115     0.0057   1.000E+00   0.1119   0.0038   9.016E-16   7.73728834E-02   2.89373292E-03
   18116         18116     0.0057   1.000E+00   0.1119   0.0038   8.718E-16   7.73725184E-02   2.89372442E-03
   18117         18117     0.0057   1.000E+00   0.1119   0.0038   7.415E-16   7.73721533E-02   2.89371592E-03
   18118         18118     0.0057   1.000E+00   0.1119   0.0038   9.269E-16   7.73717882E-02   2.89370742E-03
   18119         18119     0.0057   1.000E+00   0.1119   0.0038   1.091E-15   7.73714231E-02   2.89369891E-03
   18120         18120     0.0058   1.000E+00   0.1119   0.0038   8.481E-16   7.73710579E-02   2.89369040E-03
   18121         18121     0.0057   1.000E+00   0.1119   0.0038   8.152E-16   7.73706927E-02   2.89368189E-03
   18122         18122     0.0057   1.000E+00   0.1119   0.0038   9.692E-16   7.73703276E-02   2.89367338E-03
   18123         18123     0.0057   1.000E+00   0.1119   0.0038   8.743E-16   7.73699624E-02   2.89366487E-03
   18124         18124     0.0057   1.000E+00   0.1119   0.0038   1.016E-15   7.73695972E-02   2.89365635E-03
